,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
78,78,0.75,0.5,0.7,0.25,0.525,0.001,18.203,0.1768818322867155,0.18707764820754527
79,79,0.88,0.5,0.73,0.24,0.49699999999999994,0.005,18.815,0.17865804640948774,0.17941159973293544
80,80,0.83,0.5,0.75,0.22,0.495,0.001,18.075,0.1909186393842101,0.1943297535777092
81,81,0.83,0.0,0.76,0.15,0.482,0.005,18.689,0.1850907476171851,0.18801105526834727
82,82,0.94,1.0,0.8,0.31,0.502,0.002,18.838,0.18996995674073694,0.18932509802281855
83,83,0.92,0.5,0.7,0.29,0.5139999999999999,0.0,18.414,0.19234818364679807,0.18759525375068187
84,84,0.9,0.0,0.66,0.18,0.481,0.0,18.019000000000002,0.18756328418850896,0.1893340054154396
85,85,0.81,1.0,0.72,0.3,0.522,0.0,18.71,0.18659413114190104,0.1932677184715867
86,86,0.8,0.0,0.62,0.24,0.495,0.001,18.886,0.1845981309041381,0.18460181149095295
87,87,0.9,0.5,0.79,0.28,0.49800000000000005,0.004,18.644000000000002,0.18844555957615372,0.1896254721209407
88,88,0.89,0.5,0.78,0.24,0.52,0.002,18.692,0.1889008414968848,0.19639298706501726
89,89,0.91,0.5,0.84,0.23,0.511,0.001,18.453,0.18126472222805026,0.1943364589959383
90,90,0.88,0.5,0.77,0.32,0.453,0.004,18.595,0.19514226353168487,0.19548638582229613
91,91,0.89,0.5,0.8,0.43,0.523,0.002,18.7,0.1892805798500776,0.19488406285643575
92,92,0.88,0.5,0.79,0.26,0.523,0.0,18.605,0.18795978550612927,0.18785726691037416
93,93,0.85,0.5,0.72,0.39,0.48700000000000004,0.0,18.311,0.19195625561475754,0.19919037438184026
94,94,0.83,0.5,0.72,0.16,0.491,0.003,17.962,0.19175437045097352,0.19137116163223986
95,95,0.94,0.0,0.77,0.22,0.5,0.0,18.438,0.19600123250484466,0.19380711895227432
96,96,0.94,0.5,0.76,0.2,0.49699999999999994,0.0,18.241,0.2023728823140264,0.20063499116152525
97,97,0.94,0.5,0.86,0.42,0.53,0.0,18.374000000000002,0.19150893835723395,0.1965036614239216
98,98,0.93,0.0,0.86,0.3,0.47600000000000003,0.002,18.685,0.2018608561977744,0.19405296651273965
99,99,0.85,0.5,0.71,0.42,0.5,0.004,18.26,0.1930743381977081,0.2028072509542108
100,100,0.93,0.5,0.76,0.4,0.47300000000000003,0.002,18.86,0.18860410698503252,0.19266955665498967
